order_id,order_date,region,category,product,sales_rep,quantity,unit_price,discount,revenue,cost
ORD-2335,2025-05-13,East,Furniture,Bookshelf,Eli Khan,8,35.14,0,281.12,151.9
ORD-2336,2025-11-10,North,Clothing,Sneakers,Ben Lee,2,415.86,0.1,748.55,500.38
ORD-2337,2025-02-24,West,Electronics,Phone,Chen Wu,6,754.28,0,4525.68,2820.74
ORD-2338,2024-07-30,East,Clothing,T-Shirt,Fei Lin,4,1382.16,0.05,5252.21,3369.92
ORD-2339,2025-11-26,East,Clothing,Sneakers,Dara Patel,3,408.98,0.15,1042.9,578.45
ORD-2340,2025-08-26,East,Furniture,Bookshelf,Eli Khan,5,298.0,0.1,1341.0,812.68
ORD-2341,2024-05-05,South,Furniture,Sofa,Dara Patel,6,443.29,0,2659.74,1594.99
ORD-2342,2025-11-28,West,Electronics,Monitor,Chen Wu,5,941.34,0.15,4000.69,1995.47
ORD-2343,2024-03-07,North,Furniture,Desk,Ana Cruz,8,75.82,0,606.56,423.16
ORD-2344,2025-05-15,East,Furniture,Desk,Ben Lee,7,538.1,0.2,3013.36,1356.59
ORD-2345,2024-12-24,South,Furniture,Lamp,Dara Patel,3,1431.22,0.15,3649.61,1938.68
ORD-2346,2025-08-22,West,Electronics,Tablet,Dara Patel,4,62.72,0,250.88,131.62
ORD-2347,2025-02-12,East,Electronics,Tablet,Eli Khan,5,901.6,0,4508.0,2791.23
ORD-2348,2024-05-22,East,Clothing,Jeans,Ana Cruz,5,216.5,0.1,974.25,496.73
ORD-2349,2024-10-31,South,Clothing,Sneakers,Eli Khan,3,573.31,0.2,1375.94,799.51
ORD-2350,2025-03-28,West,Clothing,Jacket,Dara Patel,6,710.54,0.05,4050.08,2389.41
ORD-2351,2024-01-29,East,Clothing,T-Shirt,Ben Lee,7,146.32,0,1024.24,649.94
ORD-2352,2025-08-17,North,Clothing,Jacket,Dara Patel,3,937.02,0.1,2529.95,1804.72
ORD-2353,2024-05-08,North,Furniture,Desk,Ana Cruz,8,1214.11,0.2,7770.3,4704.16
ORD-2354,2024-02-26,West,Furniture,Desk,Fei Lin,6,897.59,0.2,4308.43,2314.37
ORD-2355,2024-12-05,West,Electronics,Laptop,Ben Lee,1,1056.84,0.1,951.16,469.16
ORD-2356,2024-08-16,North,Clothing,Jeans,Dara Patel,5,947.94,0.15,4028.75,3008.46
ORD-2357,2025-09-30,North,Clothing,Jeans,Eli Khan,2,114.71,0,229.42,144.8
ORD-2358,2024-04-09,West,Electronics,Phone,Ana Cruz,2,718.51,0.2,1149.62,691.77
ORD-2359,2024-05-04,Central,Furniture,Sofa,Chen Wu,8,1474.3,0.2,9435.52,4910.98
ORD-2360,2025-09-19,South,Clothing,Sneakers,Fei Lin,2,657.05,0.15,1116.98,509.9
ORD-2361,2025-11-04,North,Electronics,Phone,Eli Khan,4,722.1,0,2888.4,1550.59
ORD-2362,2025-05-19,West,Furniture,Bookshelf,Dara Patel,7,587.94,0.2,3292.46,1587.63
ORD-2363,2024-05-31,East,Electronics,Tablet,Ana Cruz,8,193.39,0.05,1469.76,666.25
ORD-2364,2025-10-22,West,Clothing,Hat,Fei Lin,8,78.31,0,626.48,462.87
ORD-2365,2025-04-14,South,Furniture,Desk,Chen Wu,3,546.26,0.2,1311.02,928.6
ORD-2366,2025-06-21,Central,Furniture,Lamp,Chen Wu,2,274.13,0,548.26,304.59
ORD-2367,2025-04-15,West,Clothing,Jeans,Ana Cruz,5,1180.67,0.15,5017.85,2714.05
ORD-2368,2025-10-22,Central,Furniture,Sofa,Fei Lin,8,914.68,0,7317.44,4557.39
ORD-2369,2025-06-22,Central,Furniture,Chair,Dara Patel,6,889.45,0.1,4803.03,2662.94
ORD-2370,2024-03-10,West,Electronics,Laptop,Chen Wu,3,359.08,0.15,915.65,441.22
ORD-2371,2024-08-25,West,Clothing,Jeans,Dara Patel,2,1351.19,0,2702.38,1806.4
ORD-2372,2024-03-06,West,Electronics,Monitor,Chen Wu,5,184.99,0.2,739.96,499.46
ORD-2373,2025-09-13,South,Clothing,T-Shirt,Fei Lin,3,491.92,0.15,1254.4,733.64
ORD-2374,2025-08-10,South,Clothing,Jeans,Ben Lee,4,389.95,0.05,1481.81,968.59
ORD-2375,2024-06-14,North,Furniture,Lamp,Ben Lee,4,142.74,0,570.96,364.69
ORD-2376,2024-02-04,North,Electronics,Laptop,Chen Wu,6,1164.96,0.1,6290.78,3862.38
ORD-2377,2024-07-08,West,Clothing,Hat,Eli Khan,8,297.35,0,2378.8,1477.5
ORD-2378,2024-12-26,West,Furniture,Lamp,Ana Cruz,3,1205.37,0.05,3435.3,1986.47
ORD-2379,2025-08-05,Central,Electronics,Phone,Eli Khan,5,164.86,0.05,783.09,406.56
ORD-2380,2024-12-04,East,Electronics,Phone,Ana Cruz,5,1384.58,0,6922.9,3926.17
ORD-2381,2024-06-10,West,Furniture,Desk,Eli Khan,4,1281.99,0.1,4615.16,2769.16
ORD-2382,2024-02-28,North,Clothing,T-Shirt,Chen Wu,8,1406.34,0,11250.72,7267.62
ORD-2383,2025-03-07,Central,Furniture,Chair,Fei Lin,6,1333.72,0,8002.32,3935.43
ORD-2384,2024-12-03,Central,Clothing,T-Shirt,Fei Lin,4,747.93,0.2,2393.38,1757.7
ORD-2385,2024-02-06,Central,Furniture,Desk,Dara Patel,7,903.25,0.1,5690.48,4147.27
ORD-2386,2024-05-12,East,Furniture,Desk,Dara Patel,2,67.87,0.1,122.17,63.23
ORD-2387,2025-05-04,South,Furniture,Chair,Eli Khan,1,1397.9,0,1397.9,953.49
ORD-2388,2025-09-14,South,Furniture,Desk,Dara Patel,8,92.43,0.2,591.55,333.14
ORD-2389,2025-03-13,East,Clothing,Jeans,Chen Wu,2,665.36,0.1,1197.65,891.96
ORD-2390,2024-07-17,South,Furniture,Sofa,Dara Patel,1,368.68,0,368.68,231.01
ORD-2391,2025-07-03,North,Clothing,T-Shirt,Ana Cruz,1,1311.78,0,1311.78,910.1
ORD-2392,2024-05-09,South,Furniture,Chair,Chen Wu,5,79.92,0,399.6,252.04
ORD-2393,2024-05-12,East,Clothing,Sneakers,Eli Khan,8,991.51,0.15,6742.27,3189.37
ORD-2394,2024-07-29,Central,Furniture,Bookshelf,Chen Wu,4,673.66,0,2694.64,1973.63
ORD-2395,2025-10-31,North,Electronics,Monitor,Chen Wu,5,488.51,0.1,2198.3,1321.25
ORD-2396,2025-02-24,Central,Clothing,Hat,Ben Lee,8,430.48,0,3443.84,2492.01
ORD-2397,2024-11-08,South,Clothing,Hat,Ana Cruz,4,197.28,0.15,670.75,466.11
ORD-2398,2024-08-28,North,Clothing,Sneakers,Chen Wu,8,1430.27,0,11442.16,6861.55
ORD-2399,2024-10-11,Central,Clothing,Sneakers,Dara Patel,5,1243.36,0,6216.8,2908.94
ORD-2400,2025-05-22,South,Electronics,Headphones,Fei Lin,7,674.37,0,4720.59,2415.62
ORD-2401,2025-03-17,North,Clothing,T-Shirt,Eli Khan,5,61.49,0.2,245.96,136.35
ORD-2402,2024-12-10,Central,Furniture,Lamp,Dara Patel,4,1139.52,0,4558.08,3043.59
ORD-2403,2025-03-13,East,Clothing,T-Shirt,Eli Khan,2,836.64,0.15,1422.29,1037.9
ORD-2404,2025-04-19,South,Furniture,Lamp,Ben Lee,5,256.39,0.05,1217.85,718.77
ORD-2405,2024-01-16,East,Furniture,Bookshelf,Eli Khan,2,1498.23,0.2,2397.17,1469.08
ORD-2406,2025-02-08,Central,Electronics,Monitor,Ana Cruz,5,552.12,0.15,2346.51,1232.28
ORD-2407,2024-05-07,West,Furniture,Lamp,Ana Cruz,6,1256.46,0.2,6031.01,3037.43
ORD-2408,2025-03-26,Central,Electronics,Headphones,Ben Lee,1,1449.34,0.05,1376.87,883.02
ORD-2409,2025-02-22,North,Electronics,Monitor,Dara Patel,2,425.52,0.1,765.94,471.39
ORD-2410,2024-07-03,South,Furniture,Bookshelf,Ben Lee,5,1305.55,0,6527.75,3382.85
ORD-2411,2025-09-24,Central,Clothing,T-Shirt,Dara Patel,4,184.95,0,739.8,373.8
ORD-2412,2025-08-16,East,Furniture,Desk,Ana Cruz,4,105.31,0.15,358.05,267.68
ORD-2413,2025-11-25,Central,Furniture,Lamp,Dara Patel,1,906.86,0,906.86,437.79
ORD-2414,2024-04-25,West,Clothing,T-Shirt,Ana Cruz,4,318.0,0.1,1144.8,642.7
ORD-2415,2025-10-19,East,Furniture,Bookshelf,Dara Patel,3,51.67,0.1,139.51,95.77
ORD-2416,2025-10-29,East,Furniture,Sofa,Ben Lee,5,938.55,0,4692.75,2630.24
ORD-2417,2025-08-28,Central,Electronics,Laptop,Eli Khan,4,1214.93,0.1,4373.75,2907.36
ORD-2418,2024-12-18,North,Electronics,Headphones,Ana Cruz,1,990.73,0,990.73,559.1
ORD-2419,2024-08-17,Central,Clothing,Hat,Ana Cruz,7,815.37,0,5707.59,4019.73
ORD-2420,2025-09-13,East,Furniture,Lamp,Ben Lee,8,485.65,0,3885.2,2722.76
ORD-2421,2024-12-02,South,Electronics,Tablet,Dara Patel,4,691.89,0.15,2352.43,1744.84
ORD-2422,2025-02-23,West,Furniture,Desk,Eli Khan,6,847.28,0,5083.68,3682.57
ORD-2423,2024-08-23,Central,Furniture,Sofa,Ben Lee,4,860.47,0.2,2753.5,2054.18
ORD-2424,2025-02-21,East,Clothing,Hat,Ana Cruz,3,914.24,0.2,2194.18,1176.22
ORD-2425,2024-03-24,South,Furniture,Sofa,Ben Lee,3,870.38,0.15,2219.47,1585.66
ORD-2426,2025-04-09,West,Electronics,Phone,Fei Lin,2,636.66,0.2,1018.66,627.88
ORD-2427,2024-04-13,South,Electronics,Laptop,Eli Khan,7,50.54,0,353.78,264.27
ORD-2428,2025-06-26,East,Furniture,Sofa,Ana Cruz,6,204.27,0.15,1041.78,642.86
ORD-2429,2024-12-10,East,Furniture,Lamp,Dara Patel,2,1491.29,0,2982.58,1408.15
ORD-2430,2025-02-22,South,Clothing,Sneakers,Fei Lin,7,444.6,0.05,2956.59,1951.45
ORD-2431,2025-08-26,West,Clothing,T-Shirt,Dara Patel,3,1344.96,0.1,3631.39,2280.2
ORD-2432,2024-11-24,West,Furniture,Chair,Chen Wu,5,1417.98,0,7089.9,3684.47
ORD-2433,2024-02-19,South,Clothing,Hat,Ben Lee,7,438.61,0.05,2916.76,1591.31
ORD-2434,2024-02-12,East,Clothing,Jeans,Ana Cruz,7,785.92,0.1,4951.3,3534.61
ORD-2435,2024-12-21,South,Furniture,Chair,Chen Wu,2,442.45,0.05,840.65,488.99
ORD-2436,2024-09-22,Central,Clothing,T-Shirt,Eli Khan,4,1004.65,0,4018.6,1924.08
ORD-2437,2024-06-21,South,Electronics,Monitor,Ana Cruz,1,1440.39,0.1,1296.35,792.56
ORD-2438,2025-05-15,West,Electronics,Tablet,Eli Khan,4,433.53,0.1,1560.71,902.01
ORD-2439,2024-05-09,West,Furniture,Bookshelf,Dara Patel,2,1078.63,0.2,1725.81,838.71
ORD-2440,2024-09-26,North,Electronics,Phone,Fei Lin,5,1101.48,0,5507.4,4078.41
ORD-2441,2024-08-15,Central,Clothing,T-Shirt,Fei Lin,6,247.74,0,1486.44,792.02
ORD-2442,2024-03-16,East,Clothing,Jacket,Ben Lee,1,658.57,0.15,559.78,385.27
ORD-2443,2025-07-25,South,Clothing,T-Shirt,Fei Lin,1,380.18,0.1,342.16,192.59
ORD-2444,2024-07-19,East,Furniture,Sofa,Ben Lee,3,734.49,0,2203.47,1476.48
ORD-2445,2024-07-22,Central,Clothing,T-Shirt,Ben Lee,4,19.75,0,79.0,47.18
ORD-2446,2024-07-01,East,Electronics,Headphones,Dara Patel,5,925.87,0.15,3934.95,2460.01
ORD-2447,2025-06-27,West,Clothing,Jeans,Fei Lin,5,1263.43,0,6317.15,4108.63
ORD-2448,2025-02-05,East,Clothing,Jacket,Dara Patel,8,453.69,0,3629.52,1755.64
ORD-2449,2025-04-02,North,Furniture,Chair,Chen Wu,7,186.99,0.05,1243.48,916.31
ORD-2450,2025-02-11,West,Clothing,Jeans,Fei Lin,8,1262.58,0.2,8080.51,4822.06
ORD-2451,2024-08-28,North,Electronics,Tablet,Eli Khan,5,768.62,0.2,3074.48,2105.55
ORD-2452,2024-11-26,East,Furniture,Bookshelf,Ana Cruz,7,596.2,0.05,3964.73,2289.87
ORD-2453,2024-10-01,West,Furniture,Chair,Ben Lee,6,959.86,0,5759.16,3124.65
ORD-2454,2025-08-09,Central,Electronics,Monitor,Eli Khan,4,1172.63,0,4690.52,3444.55
ORD-2455,2024-12-03,North,Electronics,Monitor,Fei Lin,1,1426.16,0,1426.16,985.08
ORD-2456,2024-12-07,Central,Furniture,Lamp,Ben Lee,2,987.57,0.1,1777.63,912.17
ORD-2457,2024-06-09,East,Clothing,Sneakers,Dara Patel,4,445.93,0,1783.72,1289.98
ORD-2458,2024-08-08,Central,Clothing,Jeans,Ana Cruz,1,68.57,0,68.57,46.39
ORD-2459,2025-05-28,South,Furniture,Sofa,Ana Cruz,1,248.06,0,248.06,113.43
ORD-2460,2024-10-05,East,Clothing,T-Shirt,Ana Cruz,7,988.08,0,6916.56,4810.39
ORD-2461,2024-03-19,Central,Electronics,Monitor,Ben Lee,7,44.93,0.15,267.33,186.88
ORD-2462,2024-04-07,East,Clothing,Hat,Dara Patel,7,303.51,0.1,1912.11,1353.37
ORD-2463,2025-06-08,Central,Clothing,T-Shirt,Dara Patel,5,421.96,0,2109.8,1012.5
ORD-2464,2025-01-20,West,Furniture,Sofa,Chen Wu,2,345.05,0.05,655.6,405.36
ORD-2465,2025-06-30,East,Clothing,Jeans,Eli Khan,7,40.56,0.05,269.72,180.25
ORD-2466,2024-04-20,West,Furniture,Chair,Eli Khan,1,605.06,0,605.06,353.43
ORD-2467,2024-04-21,North,Clothing,Jacket,Eli Khan,6,228.5,0.15,1165.35,865.56
ORD-2468,2024-06-22,West,Electronics,Headphones,Eli Khan,4,139.57,0.05,530.37,336.76
ORD-2469,2025-08-03,South,Electronics,Laptop,Ana Cruz,8,389.26,0,3114.08,2093.14
ORD-2470,2024-11-25,Central,Clothing,Hat,Dara Patel,7,1309.07,0,9163.49,6021.51
ORD-2471,2025-07-12,Central,Furniture,Bookshelf,Fei Lin,4,492.93,0.15,1675.96,997.03
ORD-2472,2024-03-24,Central,Electronics,Headphones,Fei Lin,2,572.89,0.2,916.62,416.23
ORD-2473,2024-05-04,West,Electronics,Phone,Dara Patel,8,1306.58,0,10452.64,4826.18
ORD-2474,2024-06-23,West,Clothing,Hat,Ana Cruz,8,222.7,0.2,1425.28,875.3
ORD-2475,2024-10-30,East,Electronics,Headphones,Eli Khan,5,1084.12,0.15,4607.51,2448.12
ORD-2476,2025-01-15,Central,Clothing,Jeans,Fei Lin,3,445.94,0.15,1137.15,581.47
ORD-2477,2025-01-15,South,Clothing,Hat,Ben Lee,5,716.08,0,3580.4,2616.77
ORD-2478,2025-06-20,North,Clothing,Sneakers,Ana Cruz,1,486.77,0,486.77,241.0
ORD-2479,2024-11-15,North,Clothing,Jeans,Ana Cruz,4,1045.66,0.1,3764.38,2211.87
ORD-2480,2025-10-01,South,Furniture,Lamp,Chen Wu,3,114.16,0.15,291.11,179.83
ORD-2481,2025-10-05,East,Electronics,Phone,Chen Wu,5,437.02,0.2,1748.08,1010.13
ORD-2482,2025-10-01,South,Furniture,Bookshelf,Chen Wu,4,130.05,0,520.2,250.16
ORD-2483,2024-07-01,West,Furniture,Lamp,Chen Wu,2,203.16,0.1,365.69,228.99
ORD-2484,2025-08-12,West,Clothing,Hat,Ben Lee,5,1450.49,0.15,6164.58,4385.49
ORD-2485,2024-06-21,South,Electronics,Phone,Ben Lee,4,150.64,0.2,482.05,305.85
ORD-2486,2025-05-01,West,Electronics,Tablet,Dara Patel,2,1345.49,0,2690.98,1321.52
ORD-2487,2025-11-11,West,Furniture,Bookshelf,Dara Patel,5,758.06,0,3790.3,1979.42
ORD-2488,2025-01-29,North,Clothing,Sneakers,Eli Khan,6,477.97,0.1,2581.04,1406.9
ORD-2489,2024-08-07,East,Electronics,Tablet,Fei Lin,3,1262.22,0.1,3407.99,1985.13
ORD-2490,2024-05-03,West,Clothing,Sneakers,Fei Lin,6,279.35,0.2,1340.88,750.5
ORD-2491,2024-12-20,South,Clothing,Sneakers,Fei Lin,4,931.21,0,3724.84,2103.56
ORD-2492,2024-01-11,East,Electronics,Headphones,Ana Cruz,6,796.11,0,4776.66,2989.5
ORD-2493,2025-01-12,West,Furniture,Lamp,Dara Patel,1,916.06,0,916.06,590.09
ORD-2494,2024-02-14,West,Clothing,Jacket,Eli Khan,5,943.53,0.1,4245.89,2959.38
ORD-2495,2025-10-09,Central,Furniture,Sofa,Ana Cruz,3,718.07,0.2,1723.37,1110.31
ORD-2496,2024-02-09,South,Furniture,Desk,Ana Cruz,3,1062.87,0,3188.61,2267.98
ORD-2497,2025-03-05,Central,Electronics,Laptop,Chen Wu,8,961.66,0,7693.28,4187.23
ORD-2498,2024-07-17,East,Clothing,Hat,Fei Lin,1,509.01,0.15,432.66,304.8
ORD-2499,2024-06-22,North,Clothing,Jacket,Ana Cruz,1,1411.71,0.05,1341.12,771.03
ORD-2500,2024-07-16,Central,Clothing,Jeans,Ben Lee,5,139.69,0.05,663.53,307.45
ORD-2501,2025-06-01,East,Furniture,Chair,Dara Patel,1,477.08,0.1,429.37,238.39
ORD-2502,2025-08-04,North,Clothing,T-Shirt,Ben Lee,8,145.92,0,1167.36,589.23
ORD-2503,2024-11-21,West,Clothing,T-Shirt,Ana Cruz,3,1186.27,0,3558.81,2282.56
ORD-2504,2024-09-09,South,Furniture,Chair,Chen Wu,3,476.07,0.05,1356.8,897.9
ORD-2505,2024-05-23,South,Clothing,Jacket,Ben Lee,7,350.55,0,2453.85,1305.06
ORD-2506,2024-10-29,East,Furniture,Sofa,Fei Lin,5,152.23,0,761.15,474.66
ORD-2507,2025-06-19,Central,Furniture,Chair,Eli Khan,1,1425.25,0.1,1282.73,725.65
ORD-2508,2024-08-03,South,Clothing,Sneakers,Chen Wu,6,974.32,0.15,4969.03,3423.07
ORD-2509,2025-05-30,West,Clothing,Jacket,Chen Wu,2,777.21,0,1554.42,819.9
ORD-2510,2024-02-02,East,Electronics,Monitor,Eli Khan,3,720.69,0.05,2053.97,1285.88
ORD-2511,2025-01-21,North,Clothing,Hat,Ben Lee,1,493.72,0,493.72,315.41
ORD-2512,2025-03-07,East,Furniture,Bookshelf,Chen Wu,6,977.1,0,5862.6,2967.26
ORD-2513,2024-06-15,West,Furniture,Lamp,Eli Khan,3,1131.79,0.05,3225.6,2234.59
ORD-2514,2025-08-12,East,Clothing,Sneakers,Eli Khan,7,718.25,0,5027.75,2643.45
ORD-2515,2024-12-11,Central,Furniture,Sofa,Ana Cruz,5,74.59,0,372.95,253.22
ORD-2516,2025-03-07,East,Furniture,Bookshelf,Eli Khan,7,895.72,0,6270.04,3784.98
ORD-2517,2025-06-20,North,Electronics,Monitor,Ana Cruz,3,207.89,0,623.67,428.19
ORD-2518,2024-11-12,South,Electronics,Tablet,Ben Lee,8,603.05,0.05,4583.18,2063.59
ORD-2519,2024-06-25,North,Furniture,Bookshelf,Fei Lin,2,289.12,0.2,462.59,236.38
ORD-2520,2024-09-07,West,Electronics,Monitor,Eli Khan,6,22.34,0,134.04,74.18
ORD-2521,2025-02-07,South,Clothing,Jeans,Ana Cruz,8,1007.63,0.2,6448.83,3798.65
ORD-2522,2025-01-31,West,Electronics,Tablet,Eli Khan,3,608.83,0,1826.49,1313.99
ORD-2523,2025-02-07,North,Clothing,T-Shirt,Ben Lee,6,740.14,0.15,3774.71,2797.32
ORD-2524,2025-09-15,Central,Electronics,Phone,Eli Khan,6,552.99,0.1,2986.15,2081.26
ORD-2525,2025-02-11,West,Electronics,Phone,Ana Cruz,3,757.43,0,2272.29,1166.52
ORD-2526,2024-12-13,West,Furniture,Chair,Ana Cruz,7,238.86,0,1672.02,946.44
ORD-2527,2024-09-24,West,Furniture,Chair,Ana Cruz,3,606.35,0.1,1637.15,1146.45
ORD-2528,2024-12-20,South,Clothing,T-Shirt,Eli Khan,7,1208.27,0,8457.89,4214.27
ORD-2529,2025-06-03,North,Furniture,Sofa,Chen Wu,1,736.92,0.15,626.38,357.36
ORD-2530,2025-03-11,East,Furniture,Desk,Eli Khan,8,760.56,0.2,4867.58,2881.92
ORD-2531,2025-01-08,North,Electronics,Phone,Ben Lee,7,804.59,0.05,5350.52,3804.72
ORD-2532,2024-01-08,West,Furniture,Lamp,Dara Patel,5,308.46,0.2,1233.84,782.69
ORD-2533,2024-02-19,North,Furniture,Bookshelf,Eli Khan,1,195.5,0.05,185.72,109.22
ORD-2534,2025-01-13,Central,Furniture,Sofa,Chen Wu,6,1017.37,0.2,4883.38,3397.62
ORD-2535,2024-07-02,North,Furniture,Bookshelf,Eli Khan,7,41.02,0,287.14,154.86
ORD-2536,2024-04-24,South,Furniture,Desk,Fei Lin,7,384.21,0,2689.47,1641.91
ORD-2537,2024-05-28,Central,Clothing,Sneakers,Ben Lee,7,1340.68,0,9384.76,6959.32
ORD-2538,2025-06-20,Central,Clothing,Sneakers,Fei Lin,1,128.66,0,128.66,59.37
ORD-2539,2025-10-15,West,Electronics,Headphones,Dara Patel,2,516.59,0.15,878.2,592.59
ORD-2540,2024-01-23,South,Electronics,Tablet,Eli Khan,2,1257.73,0.05,2389.69,1767.29
ORD-2541,2024-09-24,West,Furniture,Lamp,Ben Lee,4,1045.97,0,4183.88,2352.47
ORD-2542,2025-03-23,South,Furniture,Chair,Fei Lin,5,759.82,0,3799.1,2398.7
ORD-2543,2024-10-18,South,Furniture,Desk,Chen Wu,7,322.6,0.2,1806.56,1037.5
ORD-2544,2024-09-30,East,Furniture,Lamp,Ben Lee,6,159.26,0,955.56,435.18
ORD-2545,2024-03-06,Central,Clothing,Jacket,Dara Patel,8,888.05,0.15,6038.74,3795.77
ORD-2546,2025-05-02,South,Clothing,T-Shirt,Dara Patel,6,520.79,0,3124.74,2177.28
ORD-2547,2025-05-25,Central,Electronics,Monitor,Ana Cruz,3,1014.38,0,3043.14,1737.27
ORD-2548,2025-10-08,East,Furniture,Lamp,Chen Wu,6,138.39,0.15,705.79,526.14
ORD-2549,2024-10-25,Central,Furniture,Sofa,Chen Wu,8,58.9,0.1,424.08,265.25
ORD-2550,2025-08-01,West,Furniture,Sofa,Ben Lee,1,1130.81,0,1130.81,697.63
ORD-2551,2025-01-19,West,Clothing,Jeans,Ben Lee,7,916.58,0.2,5132.85,2499.95
ORD-2552,2024-08-04,West,Electronics,Monitor,Eli Khan,5,280.25,0,1401.25,952.94
ORD-2553,2025-02-22,East,Furniture,Chair,Fei Lin,7,1352.18,0,9465.26,5166.34
ORD-2554,2024-04-18,West,Clothing,Jacket,Chen Wu,7,349.27,0.05,2322.65,1389.99
ORD-2555,2025-04-05,West,Electronics,Phone,Fei Lin,7,443.29,0.1,2792.73,1952.01
ORD-2556,2024-06-25,West,Clothing,T-Shirt,Ben Lee,7,876.53,0.05,5828.92,4326.66
ORD-2557,2025-10-13,North,Electronics,Monitor,Eli Khan,4,220.78,0.1,794.81,477.69
ORD-2558,2025-08-07,West,Clothing,Sneakers,Fei Lin,1,497.66,0,497.66,248.8
ORD-2559,2024-04-03,South,Furniture,Desk,Dara Patel,7,834.81,0.2,4674.94,2374.45
ORD-2560,2025-01-12,East,Clothing,Jeans,Ben Lee,3,716.17,0.15,1826.23,1326.6
ORD-2561,2024-10-27,Central,Electronics,Laptop,Dara Patel,4,872.74,0.05,3316.41,1736.19
ORD-2562,2024-09-04,South,Electronics,Headphones,Ben Lee,2,1208.48,0.2,1933.57,1062.26
ORD-2563,2025-04-18,Central,Clothing,T-Shirt,Dara Patel,1,1126.68,0.15,957.68,625.42
ORD-2564,2025-01-29,Central,Electronics,Headphones,Fei Lin,5,1326.79,0.1,5970.56,2903.45
ORD-2565,2025-06-30,West,Clothing,T-Shirt,Fei Lin,8,729.0,0.15,4957.2,2319.65
ORD-2566,2024-02-10,East,Furniture,Sofa,Eli Khan,8,651.45,0,5211.6,2507.23
ORD-2567,2024-04-24,South,Clothing,Jeans,Dara Patel,6,628.15,0,3768.9,1856.5
ORD-2568,2024-08-03,West,Furniture,Desk,Ben Lee,6,968.42,0,5810.52,3413.52
ORD-2569,2024-09-23,Central,Furniture,Bookshelf,Chen Wu,8,506.03,0.05,3845.83,2537.74
ORD-2570,2025-08-31,East,Electronics,Phone,Eli Khan,3,789.84,0,2369.52,1223.4
ORD-2571,2025-01-06,East,Clothing,Jacket,Dara Patel,5,1418.02,0,7090.1,4397.93
ORD-2572,2025-03-26,Central,Clothing,Jacket,Chen Wu,3,1119.44,0.15,2854.57,1394.65
ORD-2573,2025-01-28,Central,Furniture,Chair,Ana Cruz,1,1278.61,0.1,1150.75,622.43
ORD-2574,2024-09-22,South,Furniture,Lamp,Eli Khan,7,723.31,0,5063.17,3755.46
ORD-2575,2025-05-28,Central,Furniture,Lamp,Dara Patel,6,576.3,0.05,3284.91,2117.17
ORD-2576,2024-06-28,East,Furniture,Sofa,Ben Lee,1,1008.09,0,1008.09,557.18
ORD-2577,2024-08-17,Central,Electronics,Tablet,Fei Lin,2,980.25,0,1960.5,1175.59
ORD-2578,2024-01-13,West,Clothing,Hat,Fei Lin,4,1115.95,0,4463.8,2898.23
ORD-2579,2024-04-11,Central,Furniture,Lamp,Ana Cruz,2,418.14,0.1,752.65,529.85
ORD-2580,2024-02-27,South,Furniture,Lamp,Ben Lee,4,378.37,0.2,1210.78,813.44
ORD-2581,2025-04-12,North,Electronics,Laptop,Ben Lee,5,834.68,0,4173.4,2808.42
ORD-2582,2025-06-19,West,Furniture,Desk,Dara Patel,4,352.97,0.1,1270.69,862.17
ORD-2583,2024-04-10,North,Clothing,T-Shirt,Dara Patel,6,1188.17,0,7129.02,3628.16
ORD-2584,2024-03-26,East,Furniture,Chair,Eli Khan,2,820.42,0,1640.84,1032.89
ORD-2585,2024-01-10,South,Clothing,Sneakers,Eli Khan,2,1084.17,0.05,2059.92,1407.38
ORD-2586,2025-10-12,West,Clothing,Sneakers,Fei Lin,1,388.85,0.05,369.41,232.88
ORD-2587,2024-06-29,Central,Furniture,Lamp,Ben Lee,8,778.59,0.15,5294.41,2858.41
ORD-2588,2024-12-15,South,Furniture,Lamp,Dara Patel,5,944.49,0,4722.45,3509.58
ORD-2589,2024-01-07,West,Furniture,Lamp,Fei Lin,8,751.25,0,6010.0,2822.7
ORD-2590,2024-11-07,South,Electronics,Headphones,Ana Cruz,6,962.26,0.1,5196.2,3620.54
ORD-2591,2024-08-25,East,Electronics,Tablet,Eli Khan,5,490.22,0.1,2205.99,1304.98
ORD-2592,2024-08-03,South,Clothing,Jeans,Ben Lee,6,247.24,0.2,1186.75,675.11
ORD-2593,2025-09-16,West,Clothing,Jeans,Fei Lin,6,1435.71,0.05,8183.55,5286.96
ORD-2594,2024-10-02,South,Electronics,Tablet,Chen Wu,8,1402.48,0.2,8975.87,4856.71
ORD-2595,2024-12-07,West,Clothing,Jacket,Ana Cruz,6,682.82,0.05,3892.07,2409.14
ORD-2596,2025-02-17,East,Electronics,Headphones,Ana Cruz,6,974.0,0,5844.0,4339.15
ORD-2597,2024-07-26,West,Electronics,Tablet,Chen Wu,5,1251.34,0,6256.7,3419.62
ORD-2598,2025-07-25,North,Clothing,Jeans,Ana Cruz,4,932.07,0.05,3541.87,2503.82
ORD-2599,2024-09-05,North,Electronics,Tablet,Fei Lin,8,1413.12,0.1,10174.46,6012.71
ORD-2600,2025-02-03,North,Clothing,Sneakers,Ana Cruz,4,431.01,0.1,1551.64,971.07
ORD-2601,2024-02-27,North,Clothing,Jacket,Dara Patel,5,813.78,0.05,3865.45,2810.5
